university_name,city,province,program_name,level,field,fee_per_year,apply_url,website_url,fest_bucket
PCP,,,Physics,,sciences,,,,Sciences
PNC,,,Computer Science,,computer_science,,,,IT/CS
PNC,,,Software Engineering,,engineering,,,,Engineering
PNC,,,Electrical Engineering,,engineering,,,,Engineering
PNC,,,Mechanical Engineering,,engineering,,,,Engineering
PNC,,,Physics,,sciences,,,,Sciences
Abbottabad,,,Computer Science,,computer_science,,,http://biseatd.edu.pk,IT/CS
Abbottabad,,,Software Engineering,,engineering,,,http://biseatd.edu.pk,Engineering
Abbottabad,,,Electrical Engineering,,engineering,,,http://biseatd.edu.pk,Engineering
Abbottabad,,,Mechanical Engineering,,engineering,,,http://biseatd.edu.pk,Engineering
Abbottabad,,,Physics,,sciences,,,http://biseatd.edu.pk,Sciences
AJK,,,Computer Science,,computer_science,,,https://ajkbise.edu.pk/,IT/CS
AJK,,,Software Engineering,,engineering,,,https://ajkbise.edu.pk/,Engineering
AJK,,,Electrical Engineering,,engineering,,,https://ajkbise.edu.pk/,Engineering
AJK,,,Mechanical Engineering,,engineering,,,https://ajkbise.edu.pk/,Engineering
AJK,,,Physics,,sciences,,,https://ajkbise.edu.pk/,Sciences
Bahawalpur,,,Computer Science,,computer_science,,,http://bisebwp.edu.pk,IT/CS
Bahawalpur,,,Software Engineering,,engineering,,,http://bisebwp.edu.pk,Engineering
Bahawalpur,,,Electrical Engineering,,engineering,,,http://bisebwp.edu.pk,Engineering
Bahawalpur,,,Mechanical Engineering,,engineering,,,http://bisebwp.edu.pk,Engineering
Bahawalpur,,,Physics,,sciences,,,http://bisebwp.edu.pk,Sciences
Bannu,,,Computer Science,,computer_science,,,http://www.biseb.edu.pk/,IT/CS
Bannu,,,Software Engineering,,engineering,,,http://www.biseb.edu.pk/,Engineering
Bannu,,,Electrical Engineering,,engineering,,,http://www.biseb.edu.pk/,Engineering
Bannu,,,Mechanical Engineering,,engineering,,,http://www.biseb.edu.pk/,Engineering
Bannu,,,Physics,,sciences,,,http://www.biseb.edu.pk/,Sciences
Catholic,,,Computer Science,,computer_science,,,https://web.archive.org/web/20091119093346/http://www.cbe.edu.pk/cbe.htm,IT/CS
Catholic,,,Software Engineering,,engineering,,,https://web.archive.org/web/20091119093346/http://www.cbe.edu.pk/cbe.htm,Engineering
Catholic,,,Electrical Engineering,,engineering,,,https://web.archive.org/web/20091119093346/http://www.cbe.edu.pk/cbe.htm,Engineering
Catholic,,,Mechanical Engineering,,engineering,,,https://web.archive.org/web/20091119093346/http://www.cbe.edu.pk/cbe.htm,Engineering
Catholic,,,Physics,,sciences,,,https://web.archive.org/web/20091119093346/http://www.cbe.edu.pk/cbe.htm,Sciences
Dera Ghazi Khan,,,Computer Science,,computer_science,,,http://www.bisedgkhan.edu.pk/,IT/CS
Dera Ghazi Khan,,,Software Engineering,,engineering,,,http://www.bisedgkhan.edu.pk/,Engineering
Dera Ghazi Khan,,,Electrical Engineering,,engineering,,,http://www.bisedgkhan.edu.pk/,Engineering
Dera Ghazi Khan,,,Mechanical Engineering,,engineering,,,http://www.bisedgkhan.edu.pk/,Engineering
Dera Ghazi Khan,,,Physics,,sciences,,,http://www.bisedgkhan.edu.pk/,Sciences
Hyderabad,,,Computer Science,,computer_science,,,http://www.biseh.edu.pk/,IT/CS
Hyderabad,,,Software Engineering,,engineering,,,http://www.biseh.edu.pk/,Engineering
Hyderabad,,,Electrical Engineering,,engineering,,,http://www.biseh.edu.pk/,Engineering
Hyderabad,,,Mechanical Engineering,,engineering,,,http://www.biseh.edu.pk/,Engineering
Hyderabad,,,Physics,,sciences,,,http://www.biseh.edu.pk/,Sciences
Karachi (intermediate),,,Computer Science,,computer_science,,,http://biek.edu.pk,IT/CS
Karachi (intermediate),,,Software Engineering,,engineering,,,http://biek.edu.pk,Engineering
Karachi (intermediate),,,Electrical Engineering,,engineering,,,http://biek.edu.pk,Engineering
Karachi (intermediate),,,Mechanical Engineering,,engineering,,,http://biek.edu.pk,Engineering
Karachi (intermediate),,,Physics,,sciences,,,http://biek.edu.pk,Sciences
Karachi (secondary),,,Computer Science,,computer_science,,,http://bsek.edu.pk,IT/CS
Karachi (secondary),,,Software Engineering,,engineering,,,http://bsek.edu.pk,Engineering
Karachi (secondary),,,Electrical Engineering,,engineering,,,http://bsek.edu.pk,Engineering
Karachi (secondary),,,Mechanical Engineering,,engineering,,,http://bsek.edu.pk,Engineering
Karachi (secondary),,,Physics,,sciences,,,http://bsek.edu.pk,Sciences
Lahore,,,Computer Science,,computer_science,,,,IT/CS
Lahore,,,Software Engineering,,engineering,,,,Engineering
Lahore,,,Electrical Engineering,,engineering,,,,Engineering
Lahore,,,Mechanical Engineering,,engineering,,,,Engineering
Lahore,,,Physics,,sciences,,,,Sciences
Peshawar,,,Computer Science,,computer_science,,,https://bisep.edu.pk,IT/CS
Peshawar,,,Software Engineering,,engineering,,,https://bisep.edu.pk,Engineering
Peshawar,,,Electrical Engineering,,engineering,,,https://bisep.edu.pk,Engineering
Peshawar,,,Mechanical Engineering,,engineering,,,https://bisep.edu.pk,Engineering
Peshawar,,,Physics,,sciences,,,https://bisep.edu.pk,Sciences
Rawalpindi,,,Computer Science,,computer_science,,,http://www.biserawalpindi.edu.pk/,IT/CS
Rawalpindi,,,Software Engineering,,engineering,,,http://www.biserawalpindi.edu.pk/,Engineering
Rawalpindi,,,Electrical Engineering,,engineering,,,http://www.biserawalpindi.edu.pk/,Engineering
Rawalpindi,,,Mechanical Engineering,,engineering,,,http://www.biserawalpindi.edu.pk/,Engineering
Rawalpindi,,,Physics,,sciences,,,http://www.biserawalpindi.edu.pk/,Sciences
Sargodha,,,Computer Science,,computer_science,,,http://bisesargodha.edu.pk,IT/CS
Sargodha,,,Software Engineering,,engineering,,,http://bisesargodha.edu.pk,Engineering
Sargodha,,,Electrical Engineering,,engineering,,,http://bisesargodha.edu.pk,Engineering
Sargodha,,,Mechanical Engineering,,engineering,,,http://bisesargodha.edu.pk,Engineering
Sargodha,,,Physics,,sciences,,,http://bisesargodha.edu.pk,Sciences
PERN,,,Computer Science,,computer_science,,,https://must.edu.pk/hec-projects/,IT/CS
PERN,,,Software Engineering,,engineering,,,https://must.edu.pk/hec-projects/,Engineering
PERN,,,Electrical Engineering,,engineering,,,https://must.edu.pk/hec-projects/,Engineering
PERN,,,Mechanical Engineering,,engineering,,,https://must.edu.pk/hec-projects/,Engineering
PERN,,,Physics,,sciences,,,https://must.edu.pk/hec-projects/,Sciences
PSF,,,Computer Science,,computer_science,,,,IT/CS
PSF,,,Software Engineering,,engineering,,,,Engineering
PSF,,,Electrical Engineering,,engineering,,,,Engineering
PSF,,,Mechanical Engineering,,engineering,,,,Engineering
PSF,,,Physics,,sciences,,,,Sciences
Daanish Schools,,,Computer Science,,computer_science,,,http://daanishschools.edu.pk,IT/CS
Daanish Schools,,,Software Engineering,,engineering,,,http://daanishschools.edu.pk,Engineering
Daanish Schools,,,Electrical Engineering,,engineering,,,http://daanishschools.edu.pk,Engineering
Daanish Schools,,,Mechanical Engineering,,engineering,,,http://daanishschools.edu.pk,Engineering
Daanish Schools,,,Physics,,sciences,,,http://daanishschools.edu.pk,Sciences
TDF,,,Computer Science,,computer_science,,,https://dps.edu.pk/index.php,IT/CS
TDF,,,Software Engineering,,engineering,,,https://dps.edu.pk/index.php,Engineering
TDF,,,Electrical Engineering,,engineering,,,https://dps.edu.pk/index.php,Engineering
TDF,,,Mechanical Engineering,,engineering,,,https://dps.edu.pk/index.php,Engineering
TDF,,,Physics,,sciences,,,https://dps.edu.pk/index.php,Sciences
TCF,,,Computer Science,,computer_science,,,,IT/CS
TCF,,,Software Engineering,,engineering,,,,Engineering
TCF,,,Electrical Engineering,,engineering,,,,Engineering
TCF,,,Mechanical Engineering,,engineering,,,,Engineering
TCF,,,Physics,,sciences,,,,Sciences
Pakistani students abroad,,,Computer Science,,computer_science,,,http://www.map.edu.pt/,IT/CS
Pakistani students abroad,,,Software Engineering,,engineering,,,http://www.map.edu.pt/,Engineering
Pakistani students abroad,,,Electrical Engineering,,engineering,,,http://www.map.edu.pt/,Engineering
Pakistani students abroad,,,Mechanical Engineering,,engineering,,,http://www.map.edu.pt/,Engineering
Pakistani students abroad,,,Physics,,sciences,,,http://www.map.edu.pt/,Sciences
